,Unnamed: 0,FID,image,panoId,FFE_gsv_m,camera_dem,pano_lat,pano_lon,target_lat,target_lon,image_date,STATIC_BFE,Under_fld,area_m2,area_ft2,FFE_gsv_m.1,FFE_gsv_ft,STATIC_BFE.1,FFE_need_Elevate,FFE_elevation_ft,BFE_MINUS_FFE,galveston_building_systems_location_factor_2021,galveston_area_modification_factor_2015,ENR_Construction_index_2015,ENR_Construction_index_1998,rsmeans_Construction_index_2015,rsmeans_construction_index_2021,area_ft_unreal_too_low,ENR_Construction_index_2021,PCI_Family_house_construction_1998,PCI_Family_house_construction_2015,PCI_Family_house_construction_2021,cost_1998_ENR,cost_2015_ENR,cost_2021_ENR,cost_2021_RSMeans,cost_2021_PCI_Family_house,is_residential
7110,1477,2765,15144_29.289559_-94.7991407_0_358.74.jpg,krgSG0TnW0U8H0RxQP9cKw,1.778688034,0.857333861,29.289559,-94.7991407,29.2897256,-94.79917296,"[2021, 4]",10,Y,112.5319977,1211.284342,1.778688034,5.835590663,10,Y,5.664409337,4.164409337,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23920.81506,34547.07145,35003.06526,39480.84455,39616.39962,Y
7111,1478,12375,8260_29.289559_-94.7991407_0_358.74.jpg,krgSG0TnW0U8H0RxQP9cKw,1.778688034,0.857333861,29.289559,-94.7991407,29.2897256,-94.79917296,"[2021, 4]",10,Y,112.5319977,1211.284342,1.778688034,5.835590663,10,Y,5.664409337,4.164409337,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23920.81506,34547.07145,35003.06526,39480.84455,39616.39962,Y
7921,2952,5040,19481_29.2782133_-94.8296541_0_125.56.jpg,cdDG7R6RuYOzAW6TeKR5xg,3.700232189,0.224649333,29.27821329,-94.82965407,29.27809145,-94.82940949,"[2020, 3]",11,N,112.4869995,1210.799986,3.700232189,12.13986939,11,Y,0.360130614,-1.139869386,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,20583.59976,29727.37717,30119.75485,33972.83496,34089.47862,Y
5626,10657,9938,4174_29.2069311_-94.9494357_0_348.79.jpg,Njq5zt2pEl-ma1A3fAsrWQ,1.4892686,0.332354895,29.2069311,-94.9494357,29.20731116,-94.94951295,"[2021, 3]",14,Y,112.3600006,1209.432981,1.4892686,4.886051837,14,Y,10.61394816,9.113948163,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29164.20421,42119.71223,42675.65886,48134.95735,48300.2258,Y
6729,5981,3031,15575_29.2882103_-94.8316353_0_272.07.jpg,rxMdXUfenoAVIaLxwJkNDg,1.58358293,0.550616754,29.28821026,-94.83163535,29.28825587,-94.8318359,"[2016, 6]",11,Y,112.348999,1209.314561,1.58358293,5.195482054,11,Y,7.304517946,5.804517946,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,25369.47062,36639.25799,37122.86699,41871.82266,42015.58701,Y
6730,5982,11905,704_29.2882103_-94.8316353_0_272.07.jpg,rxMdXUfenoAVIaLxwJkNDg,1.58358293,0.550616754,29.2882103,-94.8316353,29.28825591,-94.83183585,"[2016, 6]",11,Y,112.348999,1209.314561,1.58358293,5.195482054,11,Y,7.304517946,5.804517946,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,25369.47062,36639.25799,37122.86699,41871.82266,42015.58701,Y
6862,5489,3060,15641_29.2881195_-94.8316101_0_285.26.jpg,4AGsHAuwZII4tx1b9fLhaw,1.742699591,0.537882539,29.28811947,-94.83161012,29.28820408,-94.83185133,"[2016, 6]",11,Y,112.348999,1209.314561,1.742699591,5.717518343,11,Y,6.782481657,5.282481657,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24895.99106,35955.44633,36430.02956,41090.35375,41231.43498,Y
6863,5490,11911,705_29.2881195_-94.8316101_0_285.26.jpg,4AGsHAuwZII4tx1b9fLhaw,1.742699591,0.537882539,29.2881195,-94.8316101,29.28820411,-94.83185131,"[2016, 6]",11,Y,112.348999,1209.314561,1.742699591,5.717518343,11,Y,6.782481657,5.282481657,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24895.99106,35955.44633,36430.02956,41090.35375,41231.43498,Y
6949,1732,3906,17115_29.2846555_-94.8035246_0_328.22.jpg,Q7z3AXVcISVVsqvp-0Op2g,1.551542681,0.935097065,29.28465552,-94.80352464,29.28480697,-94.80363785,"[2020, 3]",10,Y,112.3450012,1209.271529,1.551542681,5.090363127,10,Y,6.409636873,4.909636873,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24556.95223,35465.79752,35933.91777,40530.7767,40669.93665,Y
6942,1745,2969,15488_29.2889025_-94.7995155_0_238.97.jpg,stXubu4Tk8ZXtW1h8qzrIQ,1.536698868,0.84038337,29.28890251,-94.79951554,29.28885233,-94.79964909,"[2019, 10]",10,Y,112.3000031,1208.787173,1.536698868,5.041662953,10,Y,6.458337047,4.958337047,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24591.26742,35515.35642,35984.13081,40587.41326,40726.76767,Y
6943,1746,12422,8423_29.2889025_-94.7995155_0_238.97.jpg,stXubu4Tk8ZXtW1h8qzrIQ,1.536698868,0.84038337,29.2889025,-94.7995155,29.28885232,-94.79964905,"[2019, 10]",10,Y,112.3000031,1208.787173,1.536698868,5.041662953,10,Y,6.458337047,4.958337047,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24591.26742,35515.35642,35984.13081,40587.41326,40726.76767,Y
7376,4041,11163,6053_29.3002198_-94.7801954_0_164.27.jpg,07vWi7pAxf6gI3zcsZwOkA,2.388436273,0.786799286,29.30021982,-94.78019536,29.30008225,-94.78013557,"[2019, 10]",11,Y,112.2979965,1208.765574,2.388436273,7.836077011,11,Y,4.663922989,3.163922989,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,22964.05856,33165.29851,33603.05401,37901.73638,38031.86968,Y
7377,4042,11164,6054_29.3002198_-94.7801954_0_164.27.jpg,07vWi7pAxf6gI3zcsZwOkA,2.388436273,0.786799286,29.30021982,-94.78019536,29.30008225,-94.78013557,"[2019, 10]",11,Y,112.2979965,1208.765574,2.388436273,7.836077011,11,Y,4.663922989,3.163922989,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,22964.05856,33165.29851,33603.05401,37901.73638,38031.86968,Y
7378,4043,11190,6075_29.3002198_-94.7801954_0_164.27.jpg,07vWi7pAxf6gI3zcsZwOkA,2.388436273,0.786799286,29.30021982,-94.78019536,29.30008225,-94.78013557,"[2019, 10]",11,Y,112.2979965,1208.765574,2.388436273,7.836077011,11,Y,4.663922989,3.163922989,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,22964.05856,33165.29851,33603.05401,37901.73638,38031.86968,Y
7090,4680,10729,545_29.2893817_-94.8270511_0_41.64.jpg,pdadcUPvbIvNkj4_09-WyQ,2.041648058,0.562246604,29.2893817,-94.8270511,29.28965823,-94.82677123,"[2020, 2]",11,Y,112.2549973,1208.302735,2.041648058,6.6983204,11,Y,5.8016796,4.3016796,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23986.33138,34641.69186,35098.93457,39588.97798,39724.90432,Y
7091,4681,10735,546_29.2893817_-94.8270511_0_41.64.jpg,pdadcUPvbIvNkj4_09-WyQ,2.041648058,0.562246604,29.28938174,-94.82705114,29.28965827,-94.82677127,"[2020, 2]",11,Y,112.2549973,1208.302735,2.041648058,6.6983204,11,Y,5.8016796,4.3016796,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23986.33138,34641.69186,35098.93457,39588.97798,39724.90432,Y
7928,7884,11536,6561_29.2974365_-94.8110877_0_285.34.jpg,zWV_oWl21FwJ7jpywIA-Xg,3.680302665,0.422465238,29.2974365,-94.8110877,29.29745146,-94.81128595,"[2019, 10]",12,N,112.2490005,1208.238186,3.680302665,12.07448381,12,Y,1.425516191,-0.074483809,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,20540.04916,29664.48025,30056.02774,33900.95554,34017.35241,Y
7009,1669,13102,9396_29.2832266_-94.8115261_0_191.84.jpg,yLtt0LSVbVTYS4hV_uTqSQ,1.622354684,0.858463225,29.2832266,-94.8115261,29.28307004,-94.81157494,"[2019, 10]",10,Y,112.1600037,1207.280232,1.622354684,5.322685971,10,Y,6.177314029,4.677314029,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24306.15543,35103.59018,35566.92958,40116.84142,40254.58015,Y
7050,1613,13109,9408_29.2831994_-94.8116217_0_146.06.jpg,UUfwc0eZz_s-1PHWRBAE5Q,1.675070078,0.867258256,29.2831994,-94.8116217,29.28307876,-94.81156588,"[2019, 10]",10,Y,112.1600037,1207.280232,1.675070078,5.495636739,10,Y,6.004363261,4.504363261,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24149.5554,34877.42429,35337.77848,39858.37608,39995.22739,Y
6579,6422,2994,15529_29.2889032_-94.816138_0_191.99.jpg,#NAME?,1.389400113,0.734090948,29.2889032,-94.816138,29.28865751,-94.81617798,"[2020, 3]",11,Y,112.0690002,1206.300679,1.389400113,4.558399321,11,Y,7.941600679,6.441600679,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,25882.62924,37380.37518,37873.76634,42718.78106,42865.4534,Y
6979,1709,4270,18009_29.2818241_-94.8214149_0_343.34.jpg,vIZgQtZjuUMQWSVHZIBoZg,1.569171591,0.854771227,29.2818241,-94.8214149,29.2820012,-94.82143603,"[2021, 4]",10,Y,112.0690002,1206.300679,1.569171591,5.148200758,10,Y,6.351799242,4.851799242,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24444.29532,35303.09544,35769.06816,40344.83864,40483.36019,Y
6980,1710,4344,18206_29.2818241_-94.8214149_0_343.34.jpg,vIZgQtZjuUMQWSVHZIBoZg,1.569171591,0.854771227,29.28182405,-94.82141491,29.28200115,-94.82143604,"[2021, 4]",10,Y,112.0690002,1206.300679,1.569171591,5.148200758,10,Y,6.351799242,4.851799242,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24444.29532,35303.09544,35769.06816,40344.83864,40483.36019,Y
7041,1630,2357,1441_29.281798_-94.8215146_0_13.48.jpg,YfSI_x7SMB4Myhqc5bFK1A,1.65988111,0.854001579,29.281798,-94.8215146,29.28201513,-94.82141122,"[2021, 4]",10,Y,112.0690002,1206.300679,1.65988111,5.445804167,10,Y,6.054195833,4.554195833,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24175.04593,34914.23837,35375.07848,39900.4477,40037.44345,Y
5335,10708,8587,27396_29.143089_-95.0414106_0_41.21.jpg,Wm4BjZHcZBDeaCG0uuPdxA,1.205479673,0.483643771,29.143089,-95.0414106,29.14327258,-95.04125131,"[2016, 10]",14,Y,111.9520035,1205.041337,1.205479673,3.954985804,14,Y,11.5450142,10.0450142,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,30180.27738,43587.15189,44162.46754,49811.96656,49982.99291,Y
6444,6631,11045,5903_29.3005269_-94.7884195_0_72.43.jpg,zsN24Rz1eDKna6Yf1cCnfA,1.266325316,0.691075041,29.3005269,-94.7884195,29.30056483,-94.78827771,"[2019, 10]",11,Y,111.9260025,1204.761464,1.266325316,4.154610617,11,Y,8.345389383,6.845389383,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,26318.4833,38009.84711,38511.54679,43438.1498,43587.29204,Y
6507,6529,11044,5902_29.3006155_-94.7884489_0_104.51.jpg,zQYJQh1uLhdjl4zfn6AGqg,1.324787846,0.682958749,29.3006155,-94.7884489,29.30056651,-94.78827815,"[2019, 10]",11,Y,111.9260025,1204.761464,1.324787846,4.346416818,11,Y,8.153583182,6.653583182,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,26087.40258,37676.11424,38173.40892,43056.75552,43204.58827,Y
6997,5059,2549,14722_29.2903203_-94.8107342_0_13.51.jpg,x5aSC4OlgjCg96MK62e2lg,1.889750915,0.745516195,29.29032027,-94.81073422,29.29051625,-94.81063112,"[2019, 10]",11,Y,111.8820038,1204.287866,1.889750915,6.199970194,11,Y,6.300029806,4.800029806,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24356.74901,35176.65876,35640.96261,40200.34515,40338.37058,Y
6998,5060,12307,8077_29.2903203_-94.8107342_0_13.51.jpg,x5aSC4OlgjCg96MK62e2lg,1.889750915,0.745516195,29.2903203,-94.8107342,29.29051628,-94.8106311,"[2019, 10]",11,Y,111.8820038,1204.287866,1.889750915,6.199970194,11,Y,6.300029806,4.800029806,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24356.74901,35176.65876,35640.96261,40200.34515,40338.37058,Y
5987,9136,10243,4773_29.3081999_-94.7831627_0_178.32.jpg,FBwL49E0omn0IeCor0Lchw,1.190849469,0.604117413,29.3081999,-94.7831627,29.30807322,-94.78315594,"[2019, 9]",12,Y,111.8799973,1204.266268,1.190849469,3.906986447,12,Y,9.593013553,8.093013553,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,27810.13726,40164.13306,40694.2676,45900.09593,46057.69111,Y
7949,3080,490,11074_29.3056997_-94.7765023_0_239.05.jpg,sapoGp1mCST9_5Nm4YzZrA,3.528478513,0.671184613,29.3056997,-94.7765023,29.30562831,-94.77659774,"[2019, 9]",11,N,111.8779984,1204.244752,3.528478513,11.57637307,11,Y,0.923626926,-0.576373074,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,20472.16079,29566.43408,29956.68744,33788.9071,33904.91925,Y
7950,3105,497,11093_29.3056138_-94.7764755_0_269.32.jpg,ov-SCIx5QqmHOgr1wryhvw,3.481479622,0.672078308,29.30561376,-94.7764755,29.3056297,-94.77659696,"[2019, 9]",11,N,111.8779984,1204.244752,3.481479622,11.42217724,11,Y,1.077822762,-0.422177238,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,20472.16079,29566.43408,29956.68744,33788.9071,33904.91925,Y
7951,3106,501,11098_29.3056138_-94.7764755_0_269.32.jpg,ov-SCIx5QqmHOgr1wryhvw,3.481479622,0.672078308,29.30561376,-94.7764755,29.3056297,-94.77659696,"[2019, 9]",11,N,111.8779984,1204.244752,3.481479622,11.42217724,11,Y,1.077822762,-0.422177238,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,20472.16079,29566.43408,29956.68744,33788.9071,33904.91925,Y
6965,5189,1450,12815_29.2968448_-94.8004037_0_163.94.jpg,D4FUS7NLl368y2pyKXIyCg,1.839238177,0.71077522,29.29684478,-94.80040366,29.29664387,-94.80037985,"[2021, 4]",11,Y,111.8339996,1203.771153,1.839238177,6.034245988,11,Y,6.465754012,4.965754012,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24495.919,35377.65172,35844.60852,40430.04252,40568.85661,Y
6966,5190,1464,12839_29.2968448_-94.8004037_0_163.94.jpg,D4FUS7NLl368y2pyKXIyCg,1.839238177,0.71077522,29.29684478,-94.80040366,29.29664387,-94.80037985,"[2021, 4]",11,Y,111.8339996,1203.771153,1.839238177,6.034245988,11,Y,6.465754012,4.965754012,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24495.919,35377.65172,35844.60852,40430.04252,40568.85661,Y
7073,4807,1442,12811_29.2968694_-94.8003037_0_193.77.jpg,BGCEi3GQ4Cr6x9nT2Mxd9w,1.990110631,0.708693007,29.2968694,-94.8003037,29.29665591,-94.80037597,"[2021, 4]",11,Y,111.8339996,1203.771153,1.990110631,6.529234354,11,Y,5.970765646,4.470765646,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24049.02946,34732.24207,35190.67998,39692.45995,39828.74159,Y
7309,1080,2379,14462_29.2919727_-94.7935938_0_163.68.jpg,S1F7L2Yz8RizPRqqqRdpwQ,1.994006833,0.86924498,29.29197267,-94.79359378,29.29183983,-94.79353225,"[2019, 10]",10,Y,111.8339996,1203.771153,1.994006833,6.542017169,10,Y,4.957982831,3.457982831,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23134.66041,33411.68619,33852.69381,38183.31144,38314.41151,Y
7310,1081,12258,7927_29.2919727_-94.7935938_0_163.68.jpg,S1F7L2Yz8RizPRqqqRdpwQ,1.994006833,0.86924498,29.2919727,-94.7935938,29.29183986,-94.79353227,"[2019, 10]",10,Y,111.8339996,1203.771153,1.994006833,6.542017169,10,Y,4.957982831,3.457982831,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23134.66041,33411.68619,33852.69381,38183.31144,38314.41151,Y
7953,3161,1151,12355_29.2984877_-94.7814579_0_72.93.jpg,yocwwb9AcfnJBk4qGHnXDw,3.410235417,0.84387509,29.2984877,-94.7814579,29.29854241,-94.78133785,"[2019, 10]",11,N,111.8320007,1203.749637,3.410235417,11.18843641,11,Y,1.311563593,-0.188436407,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,20463.74383,29554.27809,29944.371,33775.01507,33890.97953,Y
7261,1210,3055,15635_29.2882023_-94.8043226_0_342.95.jpg,OtKyaq-MKmKdx8Gqu6hqcQ,1.935680567,0.862216485,29.2882023,-94.8043226,29.28839378,-94.80438396,"[2021, 4]",10,Y,111.6959991,1202.285728,1.935680567,6.350658028,10,Y,5.149341972,3.649341972,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23278.66406,33619.66006,34063.41277,38420.98669,38552.90281,Y
7282,1183,12440,8458_29.2882292_-94.8042228_0_312.90.jpg,49QNWMvjAGCKljreW5QG9A,1.953760516,0.861010454,29.2882292,-94.8042228,29.28840209,-94.80438886,"[2021, 4]",10,Y,111.6959991,1202.285728,1.953760516,6.409975446,10,Y,5.090024554,3.590024554,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23225.1767,33542.4122,33985.1453,38332.70683,38464.31984,Y
7283,1184,12441,8459_29.2882292_-94.8042228_0_312.90.jpg,49QNWMvjAGCKljreW5QG9A,1.953760516,0.861010454,29.28822921,-94.80422277,29.2884021,-94.80438883,"[2021, 4]",10,Y,111.6959991,1202.285728,1.953760516,6.409975446,10,Y,5.090024554,3.590024554,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23225.1767,33542.4122,33985.1453,38332.70683,38464.31984,Y
7956,265,12774,8920_29.2862101_-94.8023309_0_102.77.jpg,OdXpRyXChxQDWUXGgIcBSA,3.211314063,0.900257186,29.2862101,-94.8023309,29.28620996,-94.80215245,"[2019, 10]",10,N,111.6959991,1202.285728,3.211314063,10.53580729,10,Y,0.964192707,-0.535807293,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,20438.85738,29518.33642,29907.95493,33733.94046,33849.76389,Y
7281,1187,3412,16259_29.2872861_-94.8006121_0_178.56.jpg,Aeslc_XpYHZFaGM5JO4ioQ,1.949789332,0.893887734,29.2872861,-94.8006121,29.2871107,-94.80062867,"[2021, 4]",10,Y,111.6490021,1201.779857,1.949789332,6.396946627,10,Y,5.103053373,3.603053373,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23227.14784,33545.25898,33988.02966,38335.96017,38467.58435,Y
7317,1101,13007,9264_29.2839671_-94.8096674_0_191.86.jpg,HcebyX4XV59f1z338FOzow,1.986273672,0.912095926,29.28396707,-94.80966742,29.28383896,-94.80969272,"[2019, 10]",10,Y,111.6039963,1201.295418,1.986273672,6.516645906,10,Y,4.983354094,3.483354094,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23109.93932,33375.98334,33816.51971,38142.50975,38273.46973,Y
7318,1102,13008,9265_29.2839671_-94.8096674_0_191.86.jpg,HcebyX4XV59f1z338FOzow,1.986273672,0.912095926,29.28396707,-94.80966742,29.28383896,-94.80969272,"[2019, 10]",10,Y,111.6039963,1201.295418,1.986273672,6.516645906,10,Y,4.983354094,3.483354094,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23109.93932,33375.98334,33816.51971,38142.50975,38273.46973,Y
7319,1103,13016,9272_29.2839671_-94.8096674_0_191.86.jpg,HcebyX4XV59f1z338FOzow,1.986273672,0.912095926,29.28396707,-94.80966742,29.28383896,-94.80969272,"[2019, 10]",10,Y,111.6039963,1201.295418,1.986273672,6.516645906,10,Y,4.983354094,3.483354094,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23109.93932,33375.98334,33816.51971,38142.50975,38273.46973,Y
7047,1659,12531,8610_29.2877423_-94.8097606_0_12.14.jpg,V6fGaJCTQ__vmMZ8_onXmw,1.629303331,0.80617819,29.28774231,-94.80976055,29.28792844,-94.80970074,"[2017, 3]",10,Y,111.5569992,1200.789546,1.629303331,5.345483369,10,Y,6.154516631,4.654516631,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24154.94738,34885.21152,35345.6685,39867.27544,40004.1573,Y
7048,1660,12536,8608_29.2877423_-94.8097606_0_12.14.jpg,V6fGaJCTQ__vmMZ8_onXmw,1.629303331,0.80617819,29.2877423,-94.8097606,29.28792843,-94.80970079,"[2017, 3]",10,Y,111.5569992,1200.789546,1.629303331,5.345483369,10,Y,6.154516631,4.654516631,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24154.94738,34885.21152,35345.6685,39867.27544,40004.1573,Y
7259,1243,12529,8609_29.2877681_-94.8096643_0_343.69.jpg,DcNk0duKB40AljOawtHgZg,1.921024405,0.811800667,29.2877681,-94.8096643,29.28789094,-94.80969551,"[2017, 3]",10,Y,111.5569992,1200.789546,1.921024405,6.302573507,10,Y,5.197426493,3.697426493,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23292.99951,33640.36369,34084.38967,38444.64707,38576.64443,Y
7435,4028,814,11801_29.3019244_-94.7789363_0_43.23.jpg,NS0Oivfn3-PHb1MUSj-CJQ,2.397032254,0.738987742,29.3019244,-94.77893625,29.30212028,-94.77880032,"[2019, 10]",11,Y,111.5540009,1200.757272,2.397032254,7.864279049,11,Y,4.635720951,3.135720951,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,22786.51945,32908.89185,33343.26299,37608.7115,37737.83872,Y
6162,7077,5855,2093_29.2755686_-94.8434548_0_163.21.jpg,JNCtj2wJXs87XApOgSFHBw,1.014621345,0.808672515,29.2755686,-94.8434548,29.27538036,-94.84338126,"[2020, 3]",11,Y,111.5139999,1200.326705,1.014621345,3.328810187,11,Y,9.171189813,7.671189813,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,27212.83457,39301.49278,39820.24115,44914.25935,45068.46972,Y
6163,7078,5957,2128_29.2755686_-94.8434548_0_163.21.jpg,JNCtj2wJXs87XApOgSFHBw,1.014621345,0.808672515,29.2755686,-94.84345484,29.27538036,-94.8433813,"[2020, 3]",11,Y,111.5139999,1200.326705,1.014621345,3.328810187,11,Y,9.171189813,7.671189813,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,27212.83457,39301.49278,39820.24115,44914.25935,45068.46972,Y
6164,7079,5958,2129_29.2755686_-94.8434548_0_163.21.jpg,JNCtj2wJXs87XApOgSFHBw,1.014621345,0.808672515,29.2755686,-94.84345484,29.27538036,-94.8433813,"[2020, 3]",11,Y,111.5139999,1200.326705,1.014621345,3.328810187,11,Y,9.171189813,7.671189813,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,27212.83457,39301.49278,39820.24115,44914.25935,45068.46972,Y
6165,7080,5960,2131_29.2755686_-94.8434548_0_163.21.jpg,JNCtj2wJXs87XApOgSFHBw,1.014621345,0.808672515,29.2755686,-94.84345484,29.27538036,-94.8433813,"[2020, 3]",11,Y,111.5139999,1200.326705,1.014621345,3.328810187,11,Y,9.171189813,7.671189813,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,27212.83457,39301.49278,39820.24115,44914.25935,45068.46972,Y
6166,7081,5961,2132_29.2755686_-94.8434548_0_163.21.jpg,JNCtj2wJXs87XApOgSFHBw,1.014621345,0.808672515,29.2755686,-94.84345484,29.27538036,-94.8433813,"[2020, 3]",11,Y,111.5139999,1200.326705,1.014621345,3.328810187,11,Y,9.171189813,7.671189813,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,27212.83457,39301.49278,39820.24115,44914.25935,45068.46972,Y
7120,1549,2576,14771_29.2910835_-94.7933303_0_178.44.jpg,SGsH9FsomFNdsUr9BbY8xA,1.728314414,0.862160238,29.29108348,-94.79333026,29.29093263,-94.79329163,"[2021, 4]",10,Y,111.5080032,1200.262157,1.728314414,5.670322881,10,Y,5.829677119,4.329677119,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23851.91906,34447.57004,34902.2505,39367.13303,39502.29769,Y
7121,1550,2582,14793_29.2910835_-94.7933303_0_178.44.jpg,SGsH9FsomFNdsUr9BbY8xA,1.728314414,0.862160238,29.29108348,-94.79333026,29.29093263,-94.79329163,"[2021, 4]",10,Y,111.5080032,1200.262157,1.728314414,5.670322881,10,Y,5.829677119,4.329677119,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23851.91906,34447.57004,34902.2505,39367.13303,39502.29769,Y
7459,872,3070,15655_29.2886248_-94.7954841_0_192.41.jpg,WsC63kifmEoCCJdlQcsVZQ,2.119398221,0.886721966,29.2886248,-94.7954841,29.28805915,-94.79564771,"[2021, 4]",10,Y,111.5080032,1200.262157,2.119398221,6.953406237,10,Y,4.546593763,3.046593763,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,22696.89176,32779.44918,33212.11178,37460.78272,37589.40204,Y
7964,329,3139,15797_29.2882288_-94.7955482_0_222.34.jpg,5R9bR2L5liJ23NfzM0CE4w,2.904633122,0.909636483,29.28822881,-94.79554824,29.28806115,-94.79567009,"[2016, 10]",10,Y,111.5080032,1200.262157,2.904633122,9.529636227,10,Y,1.970363773,0.470363773,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,20404.45667,29468.65401,29857.61675,33677.16275,33792.79124,Y
7205,4435,804,11775_29.301938_-94.7773252_0_328.72.jpg,bNEX2sD6JNM8Tf2MehKqkg,2.16047905,0.841430181,29.301938,-94.7773252,29.30209169,-94.77740393,"[2019, 10]",11,Y,111.5070038,1200.2514,2.16047905,7.08818586,11,Y,5.41181414,3.91181414,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,23475.54982,33904.00766,34351.51353,38745.94284,38878.97468,Y
6838,5776,10890,5669_29.3025127_-94.7823845_0_192.91.jpg,Dpqty4FGlhgohYfWTAKhyg,1.644440865,0.788159232,29.3025127,-94.7823845,29.30233974,-94.78242311,"[2021, 3]",11,Y,111.461998,1199.766961,1.644440865,5.395147195,11,Y,7.104852805,5.604852805,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,24989.51365,36090.51412,36566.88013,41244.71098,41386.32219,Y
6122,7135,4651,18732_29.2804074_-94.8391689_0_274.92.jpg,nbPpJzcXZX7U_OtGD_gmhw,0.969174009,0.405879005,29.28040741,-94.8391689,29.28038888,-94.83945965,"[2020, 3]",11,Y,111.3270035,1198.313893,0.969174009,3.179704754,11,Y,9.320295246,7.820295246,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,27345.87683,39493.63591,40014.92042,45133.84303,45288.80733,Y
